1024 hoareqsort,10,0.000258
1024 hoareqsort,10,0.000253
1024 hoareqsort,10,0.000281
1024 hoareqsort,10,0.000257
1024 hoareqsort,10,0.000248
1024 hoareqsort,10,0.000252
1024 hoareqsort,10,0.000245
1024 hoareqsort,10,0.00025
1024 hoareqsort,10,0.000247
1024 hoareqsort,10,0.000249
2048 hoareqsort,11,0.000526
2048 hoareqsort,11,0.000526
2048 hoareqsort,11,0.000531
2048 hoareqsort,11,0.00055
2048 hoareqsort,11,0.000277
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000183
2048 hoareqsort,11,0.000185
2048 hoareqsort,11,0.000184
4096 hoareqsort,12,0.000386
4096 hoareqsort,12,0.000385
4096 hoareqsort,12,0.000387
4096 hoareqsort,12,0.000392
4096 hoareqsort,12,0.000389
4096 hoareqsort,12,0.000392
4096 hoareqsort,12,0.000379
4096 hoareqsort,12,0.000381
4096 hoareqsort,12,0.000389
4096 hoareqsort,12,0.000383
8192 hoareqsort,13,0.000798
8192 hoareqsort,13,0.000793
8192 hoareqsort,13,0.000797
8192 hoareqsort,13,0.000795
8192 hoareqsort,13,0.000788
8192 hoareqsort,13,0.000803
8192 hoareqsort,13,0.000783
8192 hoareqsort,13,0.000794
8192 hoareqsort,13,0.000782
8192 hoareqsort,13,0.000794
16384 hoareqsort,14,0.001633
16384 hoareqsort,14,0.001602
16384 hoareqsort,14,0.001609
16384 hoareqsort,14,0.001657
16384 hoareqsort,14,0.001622
16384 hoareqsort,14,0.001584
16384 hoareqsort,14,0.00162
16384 hoareqsort,14,0.001642
16384 hoareqsort,14,0.001604
16384 hoareqsort,14,0.001645
32768 hoareqsort,15,0.003327
32768 hoareqsort,15,0.00325
32768 hoareqsort,15,0.003331
32768 hoareqsort,15,0.003287
32768 hoareqsort,15,0.00329
32768 hoareqsort,15,0.003336
32768 hoareqsort,15,0.003284
32768 hoareqsort,15,0.003242
32768 hoareqsort,15,0.003314
32768 hoareqsort,15,0.003275
65536 hoareqsort,16,0.006738
65536 hoareqsort,16,0.006659
65536 hoareqsort,16,0.006861
65536 hoareqsort,16,0.006772
65536 hoareqsort,16,0.006749
65536 hoareqsort,16,0.006784
65536 hoareqsort,16,0.00672
65536 hoareqsort,16,0.006812
65536 hoareqsort,16,0.00676
65536 hoareqsort,16,0.006686
131072 hoareqsort,17,0.013764
131072 hoareqsort,17,0.013704
131072 hoareqsort,17,0.013798
131072 hoareqsort,17,0.01375
131072 hoareqsort,17,0.013847
131072 hoareqsort,17,0.013755
131072 hoareqsort,17,0.013719
131072 hoareqsort,17,0.013871
131072 hoareqsort,17,0.013701
131072 hoareqsort,17,0.013624
262144 hoareqsort,18,0.028131
262144 hoareqsort,18,0.028681
262144 hoareqsort,18,0.028761
262144 hoareqsort,18,0.028006
262144 hoareqsort,18,0.028349
262144 hoareqsort,18,0.02825
262144 hoareqsort,18,0.028392
262144 hoareqsort,18,0.028267
262144 hoareqsort,18,0.02804
262144 hoareqsort,18,0.028599
524288 hoareqsort,19,0.057493
524288 hoareqsort,19,0.05874
524288 hoareqsort,19,0.058357
524288 hoareqsort,19,0.057755
524288 hoareqsort,19,0.057277
524288 hoareqsort,19,0.057913
524288 hoareqsort,19,0.058304
524288 hoareqsort,19,0.058591
524288 hoareqsort,19,0.057468
524288 hoareqsort,19,0.05835
1048576 hoareqsort,20,0.12022
1048576 hoareqsort,20,0.119705
1048576 hoareqsort,20,0.119008
1048576 hoareqsort,20,0.119345
1048576 hoareqsort,20,0.118564
1048576 hoareqsort,20,0.118867
1048576 hoareqsort,20,0.11993
1048576 hoareqsort,20,0.119251
1048576 hoareqsort,20,0.120528
1048576 hoareqsort,20,0.121323
2097152 hoareqsort,21,0.246326
2097152 hoareqsort,21,0.243745
2097152 hoareqsort,21,0.247936
2097152 hoareqsort,21,0.249247
2097152 hoareqsort,21,0.247181
2097152 hoareqsort,21,0.247662
2097152 hoareqsort,21,0.244052
2097152 hoareqsort,21,0.246886
2097152 hoareqsort,21,0.242066
2097152 hoareqsort,21,0.247402
4194304 hoareqsort,22,0.503769
4194304 hoareqsort,22,0.51857
4194304 hoareqsort,22,0.497936
4194304 hoareqsort,22,0.512983
4194304 hoareqsort,22,0.504564
4194304 hoareqsort,22,0.50492
4194304 hoareqsort,22,0.510379
4194304 hoareqsort,22,0.502005
4194304 hoareqsort,22,0.507332
4194304 hoareqsort,22,0.504731
8388608 hoareqsort,23,1.04351
8388608 hoareqsort,23,1.03572
8388608 hoareqsort,23,1.04197
8388608 hoareqsort,23,1.05269
8388608 hoareqsort,23,1.04219
8388608 hoareqsort,23,1.0647
8388608 hoareqsort,23,1.05245
8388608 hoareqsort,23,1.044
8388608 hoareqsort,23,1.04055
8388608 hoareqsort,23,1.03526
16777216 hoareqsort,24,2.14683
16777216 hoareqsort,24,2.15817
16777216 hoareqsort,24,2.15096
16777216 hoareqsort,24,2.14701
16777216 hoareqsort,24,2.15249
16777216 hoareqsort,24,2.13033
16777216 hoareqsort,24,2.17502
16777216 hoareqsort,24,2.43298
16777216 hoareqsort,24,2.17739
16777216 hoareqsort,24,2.16406
33554432 hoareqsort,25,4.518
33554432 hoareqsort,25,4.47442
33554432 hoareqsort,25,4.54621
33554432 hoareqsort,25,4.54882
33554432 hoareqsort,25,4.44648
33554432 hoareqsort,25,4.44806
33554432 hoareqsort,25,4.4827
33554432 hoareqsort,25,4.45528
33554432 hoareqsort,25,4.41728
33554432 hoareqsort,25,4.52852
67108864 hoareqsort,26,9.27294
67108864 hoareqsort,26,9.26337
67108864 hoareqsort,26,9.44352
67108864 hoareqsort,26,9.43075
67108864 hoareqsort,26,9.12991
67108864 hoareqsort,26,9.31788
67108864 hoareqsort,26,9.21312
67108864 hoareqsort,26,9.10268
67108864 hoareqsort,26,9.1152
67108864 hoareqsort,26,9.54733
134217728 hoareqsort,27,19.0505
134217728 hoareqsort,27,18.9211
134217728 hoareqsort,27,19.1931
134217728 hoareqsort,27,18.9196
134217728 hoareqsort,27,19.4413
134217728 hoareqsort,27,19.3169
134217728 hoareqsort,27,19.0792
134217728 hoareqsort,27,18.9274
134217728 hoareqsort,27,19.2642
134217728 hoareqsort,27,19.2202
268435456 hoareqsort,28,39.2474
268435456 hoareqsort,28,39.6517
268435456 hoareqsort,28,39.7604
268435456 hoareqsort,28,40.9739
268435456 hoareqsort,28,40.3523
268435456 hoareqsort,28,40.6104
268435456 hoareqsort,28,41.1721
268435456 hoareqsort,28,41.459
268435456 hoareqsort,28,42.3204
268435456 hoareqsort,28,40.9248
536870912 hoareqsort,29,85.0279
536870912 hoareqsort,29,84.6076
536870912 hoareqsort,29,85.9711
536870912 hoareqsort,29,85.1318
536870912 hoareqsort,29,85.0446
536870912 hoareqsort,29,84.2538
536870912 hoareqsort,29,84.2881
536870912 hoareqsort,29,84.8414
536870912 hoareqsort,29,82.8785
536870912 hoareqsort,29,84.8836
1073741824 hoareqsort,30,172.123
1073741824 hoareqsort,30,172.73
1073741824 hoareqsort,30,173.859
1073741824 hoareqsort,30,169.865
1073741824 hoareqsort,30,174.736
1073741824 hoareqsort,30,176.411
1073741824 hoareqsort,30,171.978
1073741824 hoareqsort,30,173.413
1073741824 hoareqsort,30,179.107
1073741824 hoareqsort,30,175.524
